EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
39368,LE5.1,2004-11-16,09:15:00,1,D,FS1,CHLA,NA,2.58,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
39368,LE5.1,2004-11-16,09:15:00,1,D,FS2,CHLA,NA,3.06,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
33335,LE5.1,2004-12-16,10:00:00,1,D,S1,CHLA,NA,2.95,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
62323,LE5.1,2010-10-05,09:30:00,1,D,S1,CHLA,NA,4.31,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
63147,LE5.1,2010-12-09,09:30:00,1,D,S1,CHLA,NA,5.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
63482,LE5.1,2011-02-01,09:30:00,1,D,S1,CHLA,NA,11.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
68113,LE5.1,2011-03-02,09:00:00,1,D,S1,CHLA,NA,2.26,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
51155,TF5.5A,2012-01-05,12:30:00,1,D,S1,CHLA,NA,2.58,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
51336,LE5.1,2012-01-24,09:45:00,1,D,S1,CHLA,NA,4.16,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
51389,LE5.1,2012-02-07,09:20:00,1,D,S1,CHLA,NA,7.24,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
51404,TF5.5A,2012-02-07,12:30:00,1,D,S1,CHLA,NA,10.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
51606,LE5.1,2012-03-07,09:55:00,1,D,S1,CHLA,NA,13.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
54303,TF5.5A,2003-07-15,13:00:00,1,D,S1,CHLA,NA,6.66,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
55022,LE5.1,2003-08-26,09:45:00,1,D,S1,CHLA,NA,9.61,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
55648,LE5.1,2003-09-24,09:30:00,1,D,S1,CHLA,NA,4.27,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
55674,TF5.5A,2003-09-24,13:30:00,1,D,S1,CHLA,NA,2.75,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
81557,LE5.1,2008-12-08,09:30:00,1,D,S1,CHLA,NA,5.29,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
82110,LE5.1,2009-01-29,09:15:00,1,D,FS1,CHLA,NA,33.62,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
82110,LE5.1,2009-01-29,09:15:00,1,D,FS2,CHLA,NA,34.05,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
68516,LE5.1,2011-04-06,09:40:00,1,D,S1,CHLA,NA,4.47,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
68742,TF5.5A,2011-04-14,12:50:00,1,D,FS1,CHLA,NA,7.23,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
68742,TF5.5A,2011-04-14,12:50:00,1,D,FS2,CHLA,NA,7.51,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
69313,LE5.1,2011-06-07,09:25:00,1,D,S1,CHLA,NA,3.44,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
74421,TF5.5A,2011-07-19,12:30:00,1,D,S1,CHLA,NA,56.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
74570,TF5.5A,2011-08-02,11:50:00,1,D,S1,CHLA,NA,64.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
75529,LE5.1,2011-10-04,09:45:00,1,D,S1,CHLA,NA,5.94,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
82283,LE5.1,1986-06-24,00:01:00,1,D,S1,CHLA,NA,3.7,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
82397,LE5.1,1986-07-08,00:01:00,1,D,S1,CHLA,NA,10.84,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
82641,LE5.1,1986-07-22,00:01:00,1,D,S1,CHLA,NA,9.05,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
82820,LE5.1,1986-08-06,00:01:00,1,D,S1,CHLA,NA,10.09,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
83096,LE5.1,1986-08-20,00:01:00,1,D,S1,CHLA,NA,4.49,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
83262,LE5.1,1986-09-09,00:01:00,1,D,S1,CHLA,NA,5.88,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
83501,LE5.1,1986-09-23,00:01:00,1,D,S1,CHLA,NA,10.17,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
83664,LE5.1,1986-10-07,00:01:00,1,D,S1,CHLA,NA,5.49,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
83971,LE5.1,1986-10-28,00:01:00,1,D,S1,CHLA,NA,4.3,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
75935,LE5.1,1986-11-25,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
76233,LE5.1,1987-01-05,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
76928,LE5.1,1987-03-04,00:01:00,1,D,S1,CHLA,NA,4.39,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
30214,TF5.5A,2013-04-02,12:25:00,1,D,S1,CHLA,NA,11.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
30215,TF5.5,2013-04-02,12:50:00,1,D,S1,CHLA,NA,6.82,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
30604,RET5.2,2013-05-09,10:45:00,1,D,S1,CHLA,NA,9.86,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
30611,TF5.5A,2013-05-09,12:30:00,1,D,S1,CHLA,NA,9.26,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
30612,TF5.5,2013-05-09,12:50:00,1,D,S1,CHLA,NA,4.16,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
30905,LE5.1,2013-06-06,09:55:00,1,D,S1,CHLA,NA,3.74,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
30907,RET5.2,2013-06-06,10:20:00,1,D,S1,CHLA,NA,5.27,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
30918,TF5.5A,2013-06-06,13:00:00,1,D,S1,CHLA,NA,38.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
30919,TF5.5,2013-06-06,13:30:00,1,D,S1,CHLA,NA,43.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
35323,RET5.2,1992-03-10,09:22:00,1,D,S1,CHLA,NA,4.3,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
35376,TF5.5,1992-03-10,14:00:00,1,D,S1,CHLA,NA,4.2,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
35555,RET5.2,1992-03-24,09:15:00,1,D,S1,CHLA,NA,10.4,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
35558,TF5.5A,1992-03-24,13:05:00,1,D,S1,CHLA,NA,7.5,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
35559,TF5.5,1992-03-24,13:30:00,1,D,S1,CHLA,NA,3.9,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
35735,RET5.2,1992-04-07,09:20:00,1,D,S1,CHLA,NA,22.7,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
35741,TF5.5A,1992-04-07,13:15:00,1,D,S1,CHLA,NA,16.1,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
35742,TF5.5,1992-04-07,13:35:00,1,D,S1,CHLA,NA,9.3,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
35998,RET5.2,1992-04-21,10:20:00,1,D,S1,CHLA,NA,82,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
36015,TF5.5A,1992-04-21,13:30:00,1,D,S1,CHLA,NA,60.9,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
36016,TF5.5,1992-04-21,13:55:00,1,D,S1,CHLA,NA,23.5,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
36136,TF5.5A,1992-05-06,11:05:00,1,D,S1,CHLA,NA,39.9,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
36138,TF5.5,1992-05-06,11:45:00,1,D,S1,CHLA,NA,22.9,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
36459,RET5.2,1992-05-27,09:50:00,1,D,S1,CHLA,NA,4.9,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
36478,TF5.5,1992-05-27,13:45:00,1,D,S1,CHLA,NA,15.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
36576,TF5.5A,1992-06-04,12:20:00,1,D,S1,CHLA,NA,17.8,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
36577,TF5.5,1992-06-04,13:00:00,1,D,S1,CHLA,NA,14.7,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
36818,RET5.2,1992-06-18,09:05:00,1,D,S1,CHLA,NA,18.3,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
36824,TF5.5A,1992-06-18,12:55:00,1,D,S1,CHLA,NA,29.7,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
36825,TF5.5,1992-06-18,13:20:00,1,D,S1,CHLA,NA,30.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
36995,RET5.2,1992-07-06,10:45:00,1,D,S1,CHLA,NA,14.5,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
37017,TF5.5A,1992-07-06,12:40:00,1,D,S1,CHLA,NA,52.9,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
37020,TF5.5,1992-07-06,13:05:00,1,D,S1,CHLA,NA,54.8,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
37232,RET5.2,1992-07-20,09:15:00,1,D,S1,CHLA,NA,11.3,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
37265,TF5.5,1992-07-20,14:05:00,1,D,S1,CHLA,NA,58.5,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
29269,LE5.1,2005-07-19,09:05:00,1,D,S1,CHLA,NA,9.79,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
23375,LE5.1,2005-08-23,09:15:00,1,D,S1,CHLA,NA,8.49,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
23887,LE5.1,2005-09-20,09:10:00,1,D,S1,CHLA,NA,15.65,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
24458,LE5.1,2005-10-18,09:35:00,1,D,S1,CHLA,NA,4.65,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
15632,LE5.1,2006-02-21,10:00:00,1,D,S1,CHLA,NA,NA,UG/L,L01,VADCLS,A,NA,NA,Lab Error,37.20297,-76.64833
16018,LE5.1,2006-03-20,09:10:00,1,D,S1,CHLA,NA,97.28,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
24977,LE5.1,2005-11-15,09:50:00,1,D,S1,CHLA,NA,5.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
14940,LE5.1,2005-12-19,10:10:00,1,D,S1,CHLA,NA,3.44,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
15221,LE5.1,2006-01-17,09:30:00,1,D,S1,CHLA,NA,2.51,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
16633,LE5.1,2006-04-20,09:15:00,1,D,S1,CHLA,NA,10.75,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
11163,LE5.1,2006-08-22,09:30:00,1,D,S1,CHLA,NA,10.29,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
19191,LE5.1,2006-10-30,09:10:00,1,D,S1,CHLA,NA,1.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
20340,LE5.1,2007-01-24,09:45:00,1,D,S1,CHLA,NA,1.57,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
20524,TF5.5A,2007-02-20,12:30:00,1,D,S1,CHLA,NA,3.74,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
20858,LE5.1,2007-03-19,09:15:00,1,D,S1,CHLA,NA,8.13,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
39760,LE5.1,2012-07-16,09:00:00,1,D,S1,CHLA,NA,9.18,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
40135,LE5.1,2012-08-08,09:05:00,1,D,S1,CHLA,NA,6.1,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
40524,LE5.1,2012-09-06,10:00:00,1,D,S1,CHLA,NA,6.87,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
78326,LE5.1,2001-01-23,09:40:00,1,D,S1,CHLA,NA,35.76,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
71693,TF5.5A,1990-07-24,12:20:00,1,D,S1,CHLA,NA,76.7,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
71835,LE5.1,1990-08-07,08:40:00,1,D,S1,CHLA,NA,5.33,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
71387,TF5.5A,1990-06-27,14:25:00,1,D,S1,CHLA,NA,65.13,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
71432,LE5.1,1990-07-10,09:25:00,1,D,S1,CHLA,NA,9.02,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
71447,TF5.5A,1990-07-10,13:20:00,1,D,S1,CHLA,NA,66.39,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
71675,LE5.1,1990-07-24,08:40:00,1,D,S1,CHLA,NA,8.92,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
77169,LE5.1,1987-03-18,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
77586,LE5.1,1987-04-08,00:01:00,1,D,S1,CHLA,NA,4.26,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
77690,LE5.1,1987-04-14,00:01:00,1,D,S1,CHLA,NA,16.07,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
77971,LE5.1,1987-05-06,00:01:00,1,D,S1,CHLA,NA,8.17,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
69853,LE5.1,1990-03-13,09:15:00,1,D,S1,CHLA,NA,13.31,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
69996,LE5.1,1990-03-28,08:00:00,1,D,S1,CHLA,NA,75.96,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
70235,LE5.1,1990-04-10,09:07:00,1,D,S1,CHLA,NA,58.21,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
70430,LE5.1,1990-04-25,08:20:00,1,D,S1,CHLA,NA,17.84,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
70513,LE5.1,1990-05-09,07:59:00,1,D,S1,CHLA,NA,12.67,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
70531,TF5.5A,1990-05-09,11:30:00,1,D,S1,CHLA,NA,20.82,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
70926,LE5.1,1990-05-31,09:30:00,1,D,S1,CHLA,NA,5.93,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
71214,LE5.1,1990-06-14,09:00:00,1,D,S1,CHLA,NA,7.85,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
71326,LE5.1,1990-06-26,08:27:00,1,D,S1,CHLA,NA,8.18,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
394411,LE5.1,2013-12-03,09:50:00,1,D,S1,CHLA,NA,4.04,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394552,LE5.1,2014-03-19,10:25:00,1,D,S1,CHLA,NA,3.17,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394553,LE5.1,2014-04-01,09:55:00,1,D,S1,CHLA,NA,6.48,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394554,LE5.1,2014-05-06,10:30:00,1,D,S1,CHLA,NA,23.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394703,LE5.1,2014-06-03,10:30:00,1,D,S1,CHLA,NA,9.56,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394790,LE5.1,2014-07-01,09:30:00,1,D,S1,CHLA,NA,7.87,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394791,LE5.1,2014-08-05,10:40:00,1,D,S1,CHLA,NA,53,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394924,LE5.1,2014-11-04,10:10:00,1,D,S1,CHLA,NA,2.51,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394925,LE5.1,2014-12-03,10:00:00,1,D,FS1,CHLA,NA,2.46,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394925,LE5.1,2014-12-03,10:00:00,1,D,FS2,CHLA,NA,2.69,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
395319,LE5.1,2015-03-03,10:00:00,1,D,S1,CHLA,NA,8.33,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
395415,LE5.1,2013-08-15,10:10:00,1,D,S1,CHLA,NA,5.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
415015,LE5.1,2015-11-04,10:15:00,1,D,FS1,CHLA,NA,5.18,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
415015,LE5.1,2015-11-04,10:15:00,1,D,FS2,CHLA,NA,5.29,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
415137,LE5.1,2015-07-07,11:00:00,1,D,S1,CHLA,NA,11,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
415138,LE5.1,2015-08-13,10:30:00,1,D,S1,CHLA,NA,9.65,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
415139,LE5.1,2015-09-02,10:45:00,1,D,S1,CHLA,NA,11.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
41251,RET5.2,1991-08-27,08:25:00,1,D,S1,CHLA,NA,16.0514,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
41255,TF5.5A,1991-08-27,13:00:00,1,D,S1,CHLA,NA,26.7267,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
41256,TF5.5,1991-08-27,13:25:00,1,D,S1,CHLA,NA,28.0101,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
41471,RET5.2,1991-09-12,10:11:00,1,D,S1,CHLA,NA,11.513,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
41475,TF5.5A,1991-09-12,13:10:00,1,D,S1,CHLA,NA,34.4394,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
41476,TF5.5,1991-09-12,13:30:00,1,D,S1,CHLA,NA,46.0522,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
41662,RET5.2,1991-10-01,08:55:00,1,D,S1,CHLA,NA,13.8306,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
41707,TF5.5A,1991-10-01,13:35:00,1,D,S1,CHLA,NA,46.6502,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
41709,TF5.5,1991-10-01,14:10:00,1,D,S1,CHLA,NA,45.9026,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
41870,RET5.2,1991-10-10,09:45:00,1,D,S1,CHLA,NA,16.6715,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
41874,TF5.5A,1991-10-10,12:40:00,1,D,S1,CHLA,NA,44.6259,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
41875,TF5.5,1991-10-10,13:00:00,1,D,S1,CHLA,NA,38.2771,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
42033,RET5.2,1991-10-28,08:50:00,1,D,S1,CHLA,NA,12.2108,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
42037,TF5.5A,1991-10-28,12:35:00,1,D,S1,CHLA,NA,40.7442,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
42038,TF5.5,1991-10-28,13:10:00,1,D,S1,CHLA,NA,46.9493,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
42286,RET5.2,1991-11-18,08:45:00,1,D,S1,CHLA,NA,11.513,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
42296,TF5.5A,1991-11-18,13:40:00,1,D,S1,CHLA,NA,32.2465,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
42297,TF5.5,1991-11-18,14:10:00,1,D,S1,CHLA,NA,38.8253,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
42792,RET5.2,1992-01-09,10:00:00,1,D,S1,CHLA,NA,5,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
42802,TF5.5A,1992-01-09,12:55:00,1,D,S1,CHLA,NA,2.7,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
42803,TF5.5,1992-01-09,13:25:00,1,D,S1,CHLA,NA,2.8,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
42935,RET5.2,1992-02-10,09:55:00,1,D,S1,CHLA,NA,14.4,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
42963,TF5.5A,1992-02-10,13:45:00,1,D,S1,CHLA,NA,2.2,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
42965,TF5.5,1992-02-10,14:40:00,1,D,S1,CHLA,NA,2.6,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
43180,RET5.2,2004-04-20,10:00:00,1,D,S1,CHLA,NA,11.71,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
43198,TF5.5A,2004-04-20,12:45:00,1,D,S1,CHLA,NA,6.57,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
43201,TF5.5,2004-04-20,13:15:00,1,D,S1,CHLA,NA,5.07,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
43723,RET5.2,2004-05-18,10:10:00,1,D,S1,CHLA,NA,13.08,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
43741,TF5.5A,2004-05-18,13:00:00,1,D,S1,CHLA,NA,27.75,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
43743,TF5.5,2004-05-18,13:30:00,1,D,S1,CHLA,NA,30.65,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
44231,RET5.2,2004-06-15,10:00:00,1,D,S1,CHLA,NA,32.56,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
56980,LE5.1,2012-06-06,09:30:00,1,D,S1,CHLA,NA,5.96,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
63584,LE5.1,1989-04-13,00:01:00,1,D,S1,CHLA,NA,9.02,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
63591,TF5.5A,1989-04-13,00:01:00,1,D,S1,CHLA,NA,22.29,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
63719,LE5.1,1989-04-24,08:45:00,1,D,S1,CHLA,NA,46.85,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
64213,LE5.1,1989-05-15,09:35:00,1,D,S1,CHLA,NA,7.08,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
64382,LE5.1,1989-05-22,08:58:00,1,D,S1,CHLA,NA,18.89,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
64779,LE5.1,1989-06-20,08:40:00,1,D,S1,CHLA,NA,6.53,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
64986,LE5.1,1989-07-06,09:40:00,1,D,S1,CHLA,NA,12.06,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
64998,TF5.5A,1989-07-06,12:55:00,1,D,S1,CHLA,NA,59.99,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
65246,LE5.1,1989-07-19,08:30:00,1,D,S1,CHLA,NA,21.31,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
65446,LE5.1,1989-08-03,10:21:00,1,D,S1,CHLA,NA,15.16,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
65450,TF5.5A,1989-08-03,11:50:00,1,D,S1,CHLA,NA,57.54,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
65730,LE5.1,1989-08-21,09:45:00,1,D,S1,CHLA,NA,12.21,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
57488,LE5.1,1989-09-06,10:12:00,1,D,S1,CHLA,NA,12.34,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
57741,LE5.1,1989-09-21,09:05:00,1,D,S1,CHLA,NA,11.38,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
57865,LE5.1,1989-10-03,09:45:00,1,D,S1,CHLA,NA,10.99,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
57886,TF5.5A,1989-10-03,12:20:00,1,D,S1,CHLA,NA,7.23,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
58071,LE5.1,1989-10-17,08:50:00,1,D,S1,CHLA,NA,11.56,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
58085,TF5.5A,1989-10-17,11:15:00,1,D,S1,CHLA,NA,16.71,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
58369,LE5.1,1989-11-02,09:39:00,1,D,S1,CHLA,NA,9.17,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
58672,LE5.1,1989-12-05,09:55:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
59029,LE5.1,1990-01-17,10:00:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20297,-76.64833
